gcid                 end                  start                valid                duration             blocknum            
99                   26439700000.0        26437980000.0        0.00390625           1720000.0            3465                
100                  26439700000.0        26437980000.0        0.00390625           1720000.0            4049                
101                  26441180000.0        26437980000.0        0.00390625           3200000.0            1696                
102                  26441180000.0        26437980000.0        0.00390625           3200000.0            2223                
103                  26441400000.0        26437980000.0        0.0078125            3420000.0            1186                
104                  26443120000.0        26441400000.0        0.00390625           1720000.0            128                 
105                  26443120000.0        26441400000.0        0.00390625           1720000.0            686                 
106                  26443120000.0        26441400000.0        0.00390625           1720000.0            1789                
107                  26443120000.0        26441400000.0        0.00390625           1720000.0            2262                
108                  26443120000.0        26441400000.0        0.00390625           1720000.0            3547                
109                  26443120000.0        26441400000.0        0.00390625           1720000.0            4050                
110                  26443120000.0        26441400000.0        0.00390625           1720000.0            2931                
111                  26444840000.0        26443120000.0        0.00390625           1720000.0            786                 
112                  26444840000.0        26443120000.0        0.00390625           1720000.0            1794                
113                  26444840000.0        26443120000.0        0.00390625           1720000.0            2392                
114                  26445060000.0        26443120000.0        0.0078125            1940000.0            90                  
115                  26445060000.0        26443120000.0        0.0078125            1940000.0            1279                
116                  26445060000.0        26443120000.0        0.0078125            1940000.0            2661                
117                  26445060000.0        26443120000.0        0.0078125            1940000.0            3175                
118                  26446540000.0        26443120000.0        0.0078125            3420000.0            3707                
119                  26448260000.0        26446540000.0        0.00390625           1720000.0            901                 
120                  26448260000.0        26446540000.0        0.00390625           1720000.0            1840                
121                  26448260000.0        26446540000.0        0.00390625           1720000.0            2446                
122                  26448480000.0        26446540000.0        0.0078125            1940000.0            169                 
123                  26448480000.0        26446540000.0        0.0078125            1940000.0            3241                
124                  26448480000.0        26446540000.0        0.0078125            1940000.0            3715                
125                  26449960000.0        26446540000.0        0.0078125            3420000.0            1384                
126                  26449960000.0        26446540000.0        0.0078125            3420000.0            2708                
127                  26451680000.0        26449960000.0        0.00390625           1720000.0            914                 
128                  26451680000.0        26449960000.0        0.00390625           1720000.0            2454                
129                  26451900000.0        26449960000.0        0.0078125            1940000.0            210                 
130                  26451900000.0        26449960000.0        0.0078125            1940000.0            1402                
131                  26451900000.0        26449960000.0        0.0078125            1940000.0            2735                
132                  26451900000.0        26449960000.0        0.0078125            1940000.0            3280                
133                  26453380000.0        26449960000.0        0.0078125            3420000.0            1635                
134                  26453380000.0        26449960000.0        0.0078125            3420000.0            3743                
135                  26455100000.0        26453380000.0        0.00390625           1720000.0            2492                
136                  26455320000.0        26453380000.0        0.0078125            1940000.0            229                 
137                  26455320000.0        26453380000.0        0.0078125            1940000.0            651                 
138                  26455320000.0        26453380000.0        0.0078125            1940000.0            1419                
139                  26455320000.0        26453380000.0        0.0078125            1940000.0            1693                
140                  26455320000.0        26453380000.0        0.0078125            1940000.0            3332                
141                  26455320000.0        26453380000.0        0.0078125            1940000.0            3757                
142                  26455320000.0        26453380000.0        0.0078125            1940000.0            2791                
143                  26457260000.0        26455320000.0        0.0078125            1940000.0            303                 
144                  26457260000.0        26455320000.0        0.0078125            1940000.0            700                 
145                  26457260000.0        26455320000.0        0.0078125            1940000.0            1456                
146                  26457260000.0        26455320000.0        0.0078125            1940000.0            1723                
147                  26457260000.0        26455320000.0        0.0078125            1940000.0            2150                
148                  26457260000.0        26455320000.0        0.0078125            1940000.0            2833                
149                  26457260000.0        26455320000.0        0.0078125            1940000.0            3774                
150                  26457260000.0        26455320000.0        0.0078125            1940000.0            3454                
151                  26459200000.0        26457260000.0        0.0078125            1940000.0            305                 
152                  26459200000.0        26457260000.0        0.0078125            1940000.0            704                 
153                  26459200000.0        26457260000.0        0.0078125            1940000.0            1479                
154                  26459200000.0        26457260000.0        0.0078125            1940000.0            1766                
155                  26459200000.0        26457260000.0        0.0078125            1940000.0            2221                
