gcid                 end                  start                valid                duration             blocknum            
99                   27926220000.0        27922940000.0        0.00390625           3280000.0            2262                
100                  27927720000.0        27922940000.0        0.00390625           4780000.0            1696                
101                  27927720000.0        27922940000.0        0.00390625           4780000.0            2208                
102                  27929220000.0        27922940000.0        0.00390625           6280000.0            1840                
103                  27929220000.0        27922940000.0        0.00390625           6280000.0            2392                
104                  27929460000.0        27927720000.0        0.00390625           1740000.0            2851                
105                  27930980000.0        27924720000.0        0.00390625           6260000.0            2446                
106                  27931000000.0        27926220000.0        0.00390625           4780000.0            2693                
107                  27932480000.0        27924720000.0        0.00390625           7760000.0            2454                
108                  27932500000.0        27927720000.0        0.00390625           4780000.0            2766                
109                  27933980000.0        27926220000.0        0.00390625           7760000.0            2492                
110                  27934000000.0        27929220000.0        0.00390625           4780000.0            2865                
111                  27935500000.0        27929220000.0        0.00390625           6280000.0            2920                
112                  27937240000.0        27935500000.0        0.00390625           1740000.0            2926                
113                  27937240000.0        27935500000.0        0.00390625           1740000.0            3643                
114                  27937280000.0        27935500000.0        0.00390625           1780000.0            3375                
115                  27938740000.0        27935500000.0        0.00390625           3240000.0            2931                
116                  27938740000.0        27935500000.0        0.00390625           3240000.0            3803                
117                  27938780000.0        27935500000.0        0.00390625           3280000.0            3446                
118                  27940280000.0        27935500000.0        0.00390625           4780000.0            3465                
119                  27940560000.0        27937240000.0        0.00390625           3320000.0            3855                
120                  27941780000.0        27935500000.0        0.00390625           6280000.0            3547                
121                  27942060000.0        27937240000.0        0.00390625           4820000.0            3876                
122                  27942220000.0        27940280000.0        0.0078125            1940000.0            90                  
123                  27943560000.0        27937280000.0        0.00390625           6280000.0            3890                
124                  27943940000.0        27940560000.0        0.0078125            3380000.0            169                 
125                  27945060000.0        27938740000.0        0.00390625           6320000.0            4049                
126                  27946560000.0        27938780000.0        0.00390625           7780000.0            4050                
127                  27948060000.0        27938740000.0        0.00390625           9320000.0            3994                
128                  27950280000.0        27948060000.0        0.0078125            2220000.0            210                 
129                  27951780000.0        27948060000.0        0.0078125            3720000.0            229                 
130                  27953280000.0        27948060000.0        0.0078125            5220000.0            303                 
131                  27954780000.0        27948060000.0        0.0078125            6720000.0            345                 
132                  27956280000.0        27948060000.0        0.0078125            8220000.0            363                 
133                  27956720000.0        27954780000.0        0.0078125            1940000.0            585                 
134                  27957780000.0        27948060000.0        0.0078125            9720000.0            305                 
135                  27958660000.0        27956280000.0        0.0078125            2380000.0            651                 
136                  27959280000.0        27948060000.0        0.0078125            11220000.0           342                 
137                  27960600000.0        27957780000.0        0.0078125            2820000.0            704                 
138                  27960780000.0        27948060000.0        0.0078125            12720000.0           403                 
139                  27962100000.0        27958660000.0        0.0078125            3440000.0            743                 
140                  27962980000.0        27951780000.0        0.0078125            11200000.0           440                 
141                  27963820000.0        27956720000.0        0.0078125            7100000.0            700                 
142                  27964480000.0        27953280000.0        0.0078125            11200000.0           463                 
143                  27965980000.0        27950280000.0        0.0078125            15700000.0           426                 
144                  27968200000.0        27965980000.0        0.0078125            2220000.0            747                 
145                  27969700000.0        27965980000.0        0.0078125            3720000.0            766                 
146                  27971200000.0        27965980000.0        0.0078125            5220000.0            792                 
147                  27971640000.0        27969700000.0        0.0078125            1940000.0            1109                
148                  27972700000.0        27965980000.0        0.0078125            6720000.0            880                 
149                  27973600000.0        27971640000.0        0.0078125            1960000.0            1186                
150                  27974200000.0        27965980000.0        0.0078125            8220000.0            956                 
151                  27975540000.0        27972700000.0        0.0078125            2840000.0            1279                
152                  27975700000.0        27965980000.0        0.0078125            9720000.0            908                 
153                  27977040000.0        27973600000.0        0.0078125            3440000.0            1384                
154                  27977200000.0        27965980000.0        0.0078125            11220000.0           930                 
155                  27978700000.0        27965980000.0        0.0078125            12720000.0           972                 
156                  27979000000.0        27975540000.0        0.0078125            3460000.0            1419                
157                  27980500000.0        27971200000.0        0.0078125            9300000.0            1121                
158                  27980840000.0        27968200000.0        0.0078125            12640000.0           973                 
159                  27982000000.0        27974200000.0        0.0078125            7800000.0            1402                
160                  27984100000.0        27982000000.0        0.0078125            2100000.0            1456                
161                  27984140000.0        27982000000.0        0.0078125            2140000.0            1635                
162                  27985600000.0        27982000000.0        0.0078125            3600000.0            1479                
163                  27985640000.0        27982000000.0        0.0078125            3640000.0            1693                
164                  27987140000.0        27982000000.0        0.0078125            5140000.0            1723                
165                  27988640000.0        27982000000.0        0.0078125            6640000.0            1766                
166                  27990140000.0        27982000000.0        0.0078125            8140000.0            1809                
167                  27991640000.0        27982000000.0        0.0078125            9640000.0            1820                
168                  27993820000.0        27984100000.0        0.0078125            9720000.0            1862                
169                  27993820000.0        27991640000.0        0.0078125            2180000.0            2110                
170                  27995320000.0        27984140000.0        0.0078125            11180000.0           1919                
171                  27996820000.0        27985600000.0        0.0078125            11220000.0           1920                
172                  27998320000.0        27985640000.0        0.0078125            12680000.0           1923                
173                  27999820000.0        27987140000.0        0.0078125            12680000.0           1937                
174                  28001320000.0        27988640000.0        0.0078125            12680000.0           1964                
175                  28002820000.0        27990140000.0        0.0078125            12680000.0           1968                
176                  28005040000.0        28002820000.0        0.0078125            2220000.0            2150                
177                  28006540000.0        28002820000.0        0.0078125            3720000.0            2221                
178                  28008040000.0        28002820000.0        0.0078125            5220000.0            2280                
179                  28009540000.0        28002820000.0        0.0078125            6720000.0            2281                
180                  28011040000.0        28002820000.0        0.0078125            8220000.0            2283                
181                  28012540000.0        28002820000.0        0.0078125            9720000.0            2318                
182                  28014040000.0        28002820000.0        0.0078125            11220000.0           2319                
183                  28015540000.0        28002820000.0        0.0078125            12720000.0           2321                
184                  28015980000.0        28014040000.0        0.0078125            1940000.0            2661                
185                  28017600000.0        28006540000.0        0.0078125            11060000.0           2364                
186                  28019100000.0        28008040000.0        0.0078125            11060000.0           2414                
187                  28020600000.0        28009540000.0        0.0078125            11060000.0           2440                
188                  28022100000.0        28011040000.0        0.0078125            11060000.0           2500                
189                  28023600000.0        28012540000.0        0.0078125            11060000.0           2518                
190                  28025100000.0        28005040000.0        0.0078125            20060000.0           2355                
191                  28026800000.0        28015540000.0        0.0078125            11260000.0           2708                
192                  28028840000.0        28026800000.0        0.0078125            2040000.0            3147                
193                  28029080000.0        28026800000.0        0.0078125            2280000.0            2833                
194                  28030580000.0        28026800000.0        0.0078125            3780000.0            2882                
195                  28031020000.0        28029080000.0        0.0078125            1940000.0            3241                
196                  28032080000.0        28026800000.0        0.0078125            5280000.0            2909                
197                  28032960000.0        28030580000.0        0.0078125            2380000.0            3280                
198                  28033580000.0        28026800000.0        0.0078125            6780000.0            3011                
199                  28034460000.0        28031020000.0        0.0078125            3440000.0            3332                
200                  28035080000.0        28026800000.0        0.0078125            8280000.0            2735                
201                  28036400000.0        28033580000.0        0.0078125            2820000.0            3670                
202                  28036400000.0        28032080000.0        0.0078125            4320000.0            3454                
203                  28036580000.0        28026800000.0        0.0078125            9780000.0            3024                
204                  28037900000.0        28034460000.0        0.0078125            3440000.0            3707                
205                  28038080000.0        28026800000.0        0.0078125            11280000.0           2791                
206                  28039980000.0        28032960000.0        0.0078125            7020000.0            3662                
207                  28040000000.0        28028840000.0        0.0078125            11160000.0           3175                
208                  28042220000.0        28040000000.0        0.0078125            2220000.0            3715                
209                  28043720000.0        28040000000.0        0.0078125            3720000.0            3743                
210                  28045220000.0        28040000000.0        0.0078125            5220000.0            3818                
211                  28046720000.0        28040000000.0        0.0078125            6720000.0            3870                
212                  28048220000.0        28040000000.0        0.0078125            8220000.0            3875                
213                  28049720000.0        28040000000.0        0.0078125            9720000.0            3757                
214                  28051220000.0        28040000000.0        0.0078125            11220000.0           3774                
215                  28052720000.0        28040000000.0        0.0078125            12720000.0           3899                
216                  28053380000.0        28051220000.0        0.01171875           2160000.0            240                 
217                  28054900000.0        28049720000.0        0.01171875           5180000.0            173                 
218                  28054960000.0        28043720000.0        0.0078125            11240000.0           3928                
219                  28056460000.0        28045220000.0        0.0078125            11240000.0           3937                
220                  28057960000.0        28046720000.0        0.0078125            11240000.0           3975                
221                  28059460000.0        28048220000.0        0.0078125            11240000.0           4019                
222                  28060960000.0        28042220000.0        0.0078125            18740000.0           3925                
223                  28062660000.0        28052720000.0        0.01171875           9940000.0            286                 
224                  28065240000.0        28062660000.0        0.01171875           2580000.0            337                 
225                  28066740000.0        28062660000.0        0.01171875           4080000.0            360                 
226                  28068240000.0        28062660000.0        0.01171875           5580000.0            362                 
227                  28069740000.0        28062660000.0        0.01171875           7080000.0            366                 
228                  28070400000.0        28068240000.0        0.01171875           2160000.0            596                 
229                  28071240000.0        28062660000.0        0.01171875           8580000.0            319                 
