gcid                 end                  start                valid                duration             blocknum            
99                   6472380000.0         6466380000.0         0.0                  6000000.0            237                 
100                  6473880000.0         6466380000.0         0.0                  7500000.0            238                 
101                  6475380000.0         6466380000.0         0.0                  9000000.0            239                 
102                  6476880000.0         6466380000.0         0.0                  10500000.0           240                 
103                  6478380000.0         6466380000.0         0.0                  12000000.0           241                 
104                  6479880000.0         6467880000.0         0.0                  12000000.0           242                 
105                  6481380000.0         6469380000.0         0.0                  12000000.0           243                 
106                  6482880000.0         6470880000.0         0.0                  12000000.0           244                 
107                  6484380000.0         6472380000.0         0.0                  12000000.0           245                 
108                  6485880000.0         6473880000.0         0.0                  12000000.0           246                 
109                  6487380000.0         6475380000.0         0.0                  12000000.0           247                 
110                  6488880000.0         6476880000.0         0.0                  12000000.0           248                 
111                  6490380000.0         6478380000.0         0.0                  12000000.0           249                 
112                  6491880000.0         6490380000.0         0.0                  1500000.0            250                 
113                  6491880000.0         6490380000.0         0.0                  1500000.0            323                 
114                  6493380000.0         6490380000.0         0.0                  3000000.0            251                 
115                  6493380000.0         6490380000.0         0.0                  3000000.0            324                 
116                  6494880000.0         6490380000.0         0.0                  4500000.0            252                 
117                  6494880000.0         6490380000.0         0.0                  4500000.0            325                 
118                  6496380000.0         6490380000.0         0.0                  6000000.0            253                 
119                  6496380000.0         6490380000.0         0.0                  6000000.0            326                 
120                  6497880000.0         6491880000.0         0.0                  6000000.0            327                 
121                  6499380000.0         6491880000.0         0.0                  7500000.0            328                 
122                  6500880000.0         6493380000.0         0.0                  7500000.0            329                 
123                  6502380000.0         6493380000.0         0.0                  9000000.0            330                 
124                  6503880000.0         6494880000.0         0.0                  9000000.0            331                 
125                  6505380000.0         6494880000.0         0.0                  10500000.0           332                 
126                  6506880000.0         6496380000.0         0.0                  10500000.0           333                 
127                  6508380000.0         6496380000.0         0.0                  12000000.0           334                 
128                  6509880000.0         6508380000.0         0.0                  1500000.0            335                 
129                  6511380000.0         6508380000.0         0.0                  3000000.0            336                 
130                  6512880000.0         6508380000.0         0.0                  4500000.0            337                 
131                  6514380000.0         6508380000.0         0.0                  6000000.0            338                 
132                  6515880000.0         6508380000.0         0.0                  7500000.0            339                 
133                  6517380000.0         6508380000.0         0.0                  9000000.0            341                 
134                  6518880000.0         6508380000.0         0.0                  10500000.0           342                 
135                  6520380000.0         6508380000.0         0.0                  12000000.0           343                 
136                  6521880000.0         6509880000.0         0.0                  12000000.0           344                 
137                  6523380000.0         6511380000.0         0.0                  12000000.0           345                 
138                  6524880000.0         6512880000.0         0.0                  12000000.0           346                 
139                  6526380000.0         6514380000.0         0.0                  12000000.0           347                 
140                  6527880000.0         6515880000.0         0.0                  12000000.0           348                 
141                  6529380000.0         6517380000.0         0.0                  12000000.0           349                 
142                  6530880000.0         6518880000.0         0.0                  12000000.0           350                 
143                  6532380000.0         6520380000.0         0.0                  12000000.0           351                 
144                  6533880000.0         6532380000.0         0.0                  1500000.0            352                 
145                  6535380000.0         6532380000.0         0.0                  3000000.0            353                 
146                  6536880000.0         6532380000.0         0.0                  4500000.0            354                 
147                  6538380000.0         6532380000.0         0.0                  6000000.0            355                 
148                  6539880000.0         6532380000.0         0.0                  7500000.0            356                 
149                  6541380000.0         6532380000.0         0.0                  9000000.0            357                 
150                  6542880000.0         6532380000.0         0.0                  10500000.0           358                 
151                  6544380000.0         6532380000.0         0.0                  12000000.0           359                 
152                  6545880000.0         6533880000.0         0.0                  12000000.0           360                 
153                  6547380000.0         6535380000.0         0.0                  12000000.0           361                 
154                  6548880000.0         6536880000.0         0.0                  12000000.0           362                 
155                  6550380000.0         6538380000.0         0.0                  12000000.0           363                 
156                  6551880000.0         6539880000.0         0.0                  12000000.0           364                 
157                  6553380000.0         6541380000.0         0.0                  12000000.0           365                 
158                  6554880000.0         6542880000.0         0.0                  12000000.0           366                 
159                  6556380000.0         6544380000.0         0.0                  12000000.0           367                 
160                  8274880000.0         8271380000.0         0.0                  3500000.0            46                  
161                  8276380000.0         8271380000.0         0.0                  5000000.0            47                  
162                  8277880000.0         8271380000.0         0.0                  6500000.0            48                  
163                  8279380000.0         8271380000.0         0.0                  8000000.0            49                  
164                  8280880000.0         8271380000.0         0.0                  9500000.0            50                  
165                  8282380000.0         8271380000.0         0.0                  11000000.0           51                  
166                  8283880000.0         8271380000.0         0.0                  12500000.0           52                  
167                  8285380000.0         8271380000.0         0.0                  14000000.0           53                  
168                  8286880000.0         8274880000.0         0.0                  12000000.0           54                  
169                  8288380000.0         8276380000.0         0.0                  12000000.0           55                  
170                  8289880000.0         8277880000.0         0.0                  12000000.0           56                  
171                  8291380000.0         8279380000.0         0.0                  12000000.0           57                  
172                  8292880000.0         8280880000.0         0.0                  12000000.0           58                  
173                  8294380000.0         8282380000.0         0.0                  12000000.0           59                  
174                  8295880000.0         8283880000.0         0.0                  12000000.0           60                  
175                  8297380000.0         8285380000.0         0.0                  12000000.0           61                  
176                  8298880000.0         8297380000.0         0.0                  1500000.0            62                  
177                  8298880000.0         8297380000.0         0.0                  1500000.0            174                 
178                  8300380000.0         8297380000.0         0.0                  3000000.0            63                  
179                  8300380000.0         8297380000.0         0.0                  3000000.0            175                 
180                  8301880000.0         8297380000.0         0.0                  4500000.0            64                  
181                  8301880000.0         8297380000.0         0.0                  4500000.0            176                 
182                  8303380000.0         8297380000.0         0.0                  6000000.0            65                  
183                  8303380000.0         8297380000.0         0.0                  6000000.0            177                 
184                  8304880000.0         8298880000.0         0.0                  6000000.0            178                 
185                  8306380000.0         8298880000.0         0.0                  7500000.0            179                 
186                  8307880000.0         8300380000.0         0.0                  7500000.0            180                 
187                  8309380000.0         8300380000.0         0.0                  9000000.0            181                 
188                  8310880000.0         8301880000.0         0.0                  9000000.0            182                 
189                  8312380000.0         8301880000.0         0.0                  10500000.0           183                 
190                  8313880000.0         8303380000.0         0.0                  10500000.0           184                 
191                  8315380000.0         8303380000.0         0.0                  12000000.0           185                 
192                  8316880000.0         8315380000.0         0.0                  1500000.0            186                 
193                  8318380000.0         8315380000.0         0.0                  3000000.0            187                 
194                  8319880000.0         8315380000.0         0.0                  4500000.0            188                 
195                  8319880000.0         8318380000.0         0.0                  1500000.0            302                 
